school_visible_id,fellow_visible_id,group_name,session_number,session_date
ANS23_School_27,TFW23_S_229,29_S57,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_229,29_S57,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_229,29_S57,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_229,29_S57,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_229,29_S57,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_225,29_S58,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_225,29_S58,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_225,29_S58,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_225,29_S58,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_225,29_S58,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_230,29_S59,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_230,29_S59,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_230,29_S59,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_230,29_S59,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_230,29_S59,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_222,29_S60,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_222,29_S60,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_222,29_S60,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_222,29_S60,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_222,29_S60,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_233,29_S61,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_233,29_S61,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_233,29_S61,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_233,29_S61,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_233,29_S61,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_236,29_S63,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_236,29_S63,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_236,29_S63,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_236,29_S63,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_236,29_S63,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_237,29_S64,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_237,29_S64,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_237,29_S64,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_237,29_S64,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_237,29_S64,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_238,29_S65,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_238,29_S65,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_238,29_S65,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_238,29_S65,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_238,29_S65,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_235,29_S66,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_235,29_S66,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_235,29_S66,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_235,29_S66,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_235,29_S66,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_234,29_S67,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_234,29_S67,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_234,29_S67,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_234,29_S67,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_234,29_S67,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_241,29_S68,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_241,29_S68,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_241,29_S68,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_241,29_S68,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_241,29_S68,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_232,29_S70,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_232,29_S70,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_232,29_S70,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_232,29_S70,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_232,29_S70,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_256,29_S71,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_256,29_S71,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_256,29_S71,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_256,29_S71,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_256,29_S71,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_258,29_S72,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_258,29_S72,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_258,29_S72,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_258,29_S72,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_258,29_S72,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_257,29_S73,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_257,29_S73,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_257,29_S73,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_257,29_S73,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_257,29_S73,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_259,29_S74,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_259,29_S74,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_259,29_S74,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_259,29_S74,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_259,29_S74,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_253,29_S75,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_253,29_S75,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_253,29_S75,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_253,29_S75,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_253,29_S75,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_254,29_S76,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_254,29_S76,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_254,29_S76,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_254,29_S76,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_254,29_S76,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_255,29_S77,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_255,29_S77,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_255,29_S77,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_255,29_S77,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_255,29_S77,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_260,29_S78,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_260,29_S78,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_260,29_S78,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_260,29_S78,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_260,29_S78,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_261,29_S79,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_261,29_S79,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_261,29_S79,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_261,29_S79,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_261,29_S79,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_252,29_S80,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_252,29_S80,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_252,29_S80,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_252,29_S80,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_252,29_S80,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_271,29_S81,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_271,29_S81,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_271,29_S81,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_271,29_S81,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_271,29_S81,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_270,29_S82,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_270,29_S82,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_270,29_S82,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_270,29_S82,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_270,29_S82,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_269,29_S83,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_269,29_S83,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_269,29_S83,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_269,29_S83,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_269,29_S83,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_239,29_S84,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_239,29_S84,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_239,29_S84,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_239,29_S84,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_239,29_S84,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_263,29_S85,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_263,29_S85,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_263,29_S85,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_263,29_S85,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_263,29_S85,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_262,29_S86,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_262,29_S86,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_262,29_S86,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_262,29_S86,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_262,29_S86,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_264,29_S87,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_264,29_S87,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_264,29_S87,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_264,29_S87,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_264,29_S87,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_265,29_S88,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_265,29_S88,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_265,29_S88,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_265,29_S88,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_265,29_S88,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_266,29_S89,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_266,29_S89,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_266,29_S89,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_266,29_S89,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_266,29_S89,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_267,29_S90,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_267,29_S90,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_267,29_S90,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_267,29_S90,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_267,29_S90,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_250,29_S91,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_250,29_S91,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_250,29_S91,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_250,29_S91,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_250,29_S91,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_245,29_S92,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_245,29_S92,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_245,29_S92,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_245,29_S92,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_245,29_S92,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_246,29_S93,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_246,29_S93,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_246,29_S93,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_246,29_S93,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_246,29_S93,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_247,29_S94,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_247,29_S94,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_247,29_S94,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_247,29_S94,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_247,29_S94,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_249,29_S95,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_249,29_S95,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_249,29_S95,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_249,29_S95,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_249,29_S95,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_244,29_S96,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_244,29_S96,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_244,29_S96,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_244,29_S96,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_244,29_S96,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_243,29_S97,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_243,29_S97,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_243,29_S97,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_243,29_S97,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_243,29_S97,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_242,29_S98,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_242,29_S98,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_242,29_S98,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_242,29_S98,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_242,29_S98,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_251,29_S99,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_251,29_S99,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_251,29_S99,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_251,29_S99,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_251,29_S99,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_273,38_S01,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_273,38_S01,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_273,38_S01,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_273,38_S01,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_273,38_S01,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_274,38_S02,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_274,38_S02,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_274,38_S02,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_274,38_S02,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_274,38_S02,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_275,38_S03,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_275,38_S03,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_275,38_S03,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_275,38_S03,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_275,38_S03,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_276,38_S04,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_276,38_S04,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_276,38_S04,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_276,38_S04,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_276,38_S04,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_272,38_S05,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_272,38_S05,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_272,38_S05,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_272,38_S05,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_272,38_S05,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_278,38_S06,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_278,38_S06,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_278,38_S06,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_278,38_S06,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_278,38_S06,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_280,38_S07,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_280,38_S07,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_280,38_S07,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_280,38_S07,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_280,38_S07,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_279,38_S08,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_279,38_S08,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_279,38_S08,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_279,38_S08,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_279,38_S08,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_281,38_S09,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_281,38_S09,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_281,38_S09,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_281,38_S09,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_281,38_S09,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_294,38_S10,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_294,38_S10,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_294,38_S10,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_294,38_S10,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_294,38_S10,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_293,38_S11,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_293,38_S11,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_293,38_S11,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_293,38_S11,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_293,38_S11,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_295,38_S12,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_295,38_S12,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_295,38_S12,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_295,38_S12,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_295,38_S12,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_292,38_S13,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_292,38_S13,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_292,38_S13,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_292,38_S13,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_292,38_S13,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_289,38_S14,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_289,38_S14,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_289,38_S14,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_289,38_S14,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_289,38_S14,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_288,38_S15,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_288,38_S15,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_288,38_S15,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_288,38_S15,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_288,38_S15,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_282,38_S16,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_282,38_S16,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_282,38_S16,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_282,38_S16,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_282,38_S16,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_286,38_S17,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_286,38_S17,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_286,38_S17,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_286,38_S17,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_286,38_S17,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_284,38_S18,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_284,38_S18,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_284,38_S18,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_284,38_S18,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_284,38_S18,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_291,38_S19,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_291,38_S19,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_291,38_S19,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_291,38_S19,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_291,38_S19,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_285,38_S20,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_285,38_S20,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_285,38_S20,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_285,38_S20,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_285,38_S20,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_283,38_S21,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_283,38_S21,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_283,38_S21,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_283,38_S21,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_283,38_S21,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_287,38_S22,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_287,38_S22,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_287,38_S22,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_287,38_S22,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_287,38_S22,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_290,38_S23,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_290,38_S23,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_290,38_S23,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_290,38_S23,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_290,38_S23,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_235,39_S01,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_235,39_S01,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_235,39_S01,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_235,39_S01,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_235,39_S01,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_237,39_S02,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_237,39_S02,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_237,39_S02,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_237,39_S02,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_237,39_S02,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_234,39_S03,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_234,39_S03,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_234,39_S03,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_234,39_S03,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_234,39_S03,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_236,39_S04,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_236,39_S04,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_236,39_S04,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_236,39_S04,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_236,39_S04,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_233,39_S05,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_233,39_S05,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_233,39_S05,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_233,39_S05,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_233,39_S05,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_232,39_S06,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_232,39_S06,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_232,39_S06,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_232,39_S06,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_232,39_S06,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_255,39_S07,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_255,39_S07,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_255,39_S07,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_255,39_S07,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_255,39_S07,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_259,39_S09,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_259,39_S09,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_259,39_S09,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_259,39_S09,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_259,39_S09,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_257,39_S10,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_257,39_S10,1,2023-05-24 21:00:00
ANS23_School_27,TFW23_S_257,39_S10,2,2023-06-07 21:00:00
ANS23_School_27,TFW23_S_257,39_S10,3,2023-06-14 21:00:00
ANS23_School_27,TFW23_S_257,39_S10,4,2023-06-21 21:00:00
ANS23_School_27,TFW23_S_258,39_S11,0,2023-05-17 21:00:00
ANS23_School_27,TFW23_S_258,39_S11,1,2023-05-24 21:00:00
